,place_city,place_region,place_city_en,place_region_area,place_region_pop_2018,place_region_pop_2018_density,place_region_area_perc,place_region_vrp_2016,place_region_pop_2017,place_region_pop_2016,place_region_pop_diff_2017_2016,place_region_pop_diff_n_2017_2016,place_region_pop_diff_m_2017_2016,place_region_wage_2016,place_region_wage_2017,place_region_wage_2018,place_region_wage_diff_2018_2017,place_region_wage_diff_2017_2016,place_is_region_capital,place_region_pop_2017_density,place_region_pop_2016_density,place_region_pop_diff_2018_2017,place_city_lat,place_city_lon
1198,Старая Майна,Ульяновская область,STARAYA MAYN,37181.0,1246618.0,33.5,0.217,328.2,1252887.0,1257621.0,-4734.0,-3997.0,-737.0,22205.1,24134.2,26714.1,2579.9,1929.1,0,33.7,33.8,-6269.0,54.607224,48.925922
1199,Тальменка,Алтайский край,TALMENKA,167996.0,2350080.0,14.0,0.981,498.8,2365680.0,2376774.0,-11094.0,-4622.0,-6472.0,19209.2,20301.8,22546.1,2244.3,1092.6,0,14.1,14.1,-15600.0,53.817631,83.562011
1200,Теплоозёрск,Еврейская автономная область,TEPLOOZERSK,36271.0,162014.0,4.5,0.212,46.9,164217.0,166120.0,-1903.0,-301.0,-1602.0,29638.2,30956.7,35292.5,4335.8,1318.5,0,4.5,4.6,-2203.0,49.009904,131.884785
1201,Товарково,Калужская область,TOVARKOVO P,29777.0,1012156.0,34.0,0.174,373.4,1014570.0,1009772.0,4798.0,-2958.0,7756.0,28515.0,30281.3,34182.0,3900.7,1766.3,0,34.1,33.9,-2414.0,54.677433,35.938141
1202,Томилино,Московская область,TOMILINO P,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.65339,37.946401
1203,Тужа,Кировская область,TUZHA,120374.0,1283238.0,10.7,0.703,291.0,1291684.0,1297474.0,-5790.0,-3010.0,-2780.0,21747.9,22898.2,25163.1,2264.9,1150.3,0,10.7,10.8,-8446.0,57.605383,47.937372
1204,Усть-Абакан,Республика Хакасия,UST-ABAKAN,61569.0,537513.0,8.7,0.36,182.4,537668.0,536781.0,887.0,697.0,190.0,29311.5,31815.6,34525.0,2709.4,2504.1,0,8.7,8.7,-155.0,53.844601,91.381294
1205,Февральск,Амурская область,FEVRALSK PGT,361908.0,798424.0,2.2,2.113,287.6,801752.0,805689.0,-3937.0,-667.0,-3270.0,30422.1,32739.5,37846.5,5107.0,2317.4,0,2.2,2.2,-3328.0,52.45705,130.852829
1206,Хандыга,Республика Саха (Якутия),KHANDYGA,3083523.0,964330.0,0.3,18.006,868.6,962835.0,959689.0,3146.0,7299.0,-4153.0,50715.6,53327.7,60824.7,7497.0,2612.1,0,0.3,0.3,1495.0,62.647794,135.575094
1207,Хор,Хабаровский край,KHOR RP,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,0,1.7,1.7,-4992.0,47.882572,134.960938
1208,Чердаклы,Ульяновская область,CHERDAKLY,37181.0,1246618.0,33.5,0.217,328.2,1252887.0,1257621.0,-4734.0,-3997.0,-737.0,22205.1,24134.2,26714.1,2579.9,1929.1,0,33.7,33.8,-6269.0,54.36006,48.848998
1209,Чульман,Республика Саха (Якутия),CHULMAN,3083523.0,964330.0,0.3,18.006,868.6,962835.0,959689.0,3146.0,7299.0,-4153.0,50715.6,53327.7,60824.7,7497.0,2612.1,0,0.3,0.3,1495.0,56.840408,124.904716
1210,Новокиевский,Омская область,NOVOKIEVSKIY,141140.0,1960081.0,13.9,0.824,625.9,1972682.0,1978466.0,-5784.0,158.0,-5942.0,25790.8,26732.9,30434.7,3701.8,942.1,0,14.0,14.0,-12601.0,55.259042,72.358131
1211,Быково,Московская область,BYKOVO,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.63116,38.076182
1212,Вешкайма,Ульяновская область,VESHKAYMA,37181.0,1246618.0,33.5,0.217,328.2,1252887.0,1257621.0,-4734.0,-3997.0,-737.0,22205.1,24134.2,26714.1,2579.9,1929.1,0,33.7,33.8,-6269.0,54.050014,47.124649
1213,Колывань,Новосибирская область,KOLIVAN,177756.0,2788849.0,15.7,1.038,1084.6,2779555.0,2762237.0,17318.0,2034.0,15284.0,26602.7,30165.0,32862.9,2697.9,3562.3,0,15.6,15.5,9294.0,55.306879,82.743346
1214,Кормиловка,Омская область,KORMILOVKA,141140.0,1960081.0,13.9,0.824,625.9,1972682.0,1978466.0,-5784.0,158.0,-5942.0,25790.8,26732.9,30434.7,3701.8,942.1,0,14.0,14.0,-12601.0,55.002613,74.092224
1215,Кормиловка,Омская область,KORMILOVKA R,141140.0,1960081.0,13.9,0.824,625.9,1972682.0,1978466.0,-5784.0,158.0,-5942.0,25790.8,26732.9,30434.7,3701.8,942.1,0,14.0,14.0,-12601.0,55.002613,74.092224
1216,Крутинка,Омская область,KRUTINKA,141140.0,1960081.0,13.9,0.824,625.9,1972682.0,1978466.0,-5784.0,158.0,-5942.0,25790.8,26732.9,30434.7,3701.8,942.1,0,14.0,14.0,-12601.0,56.006351,71.511307
1217,Лунино,Пензенская область,LUNINO,43352.0,1331655.0,30.7,0.253,338.6,1341526.0,1348703.0,-7177.0,-5857.0,-1320.0,22693.0,23548.9,24571.2,1022.3,855.9,0,30.9,31.1,-9871.0,53.588295,45.222881
1218,Марьяновка,Омская область,MARYANOVKA,141140.0,1960081.0,13.9,0.824,625.9,1972682.0,1978466.0,-5784.0,158.0,-5942.0,25790.8,26732.9,30434.7,3701.8,942.1,0,14.0,14.0,-12601.0,54.960659,72.637947
1219,Марьяновка,Омская область,MARYANOVKA R,141140.0,1960081.0,13.9,0.824,625.9,1972682.0,1978466.0,-5784.0,158.0,-5942.0,25790.8,26732.9,30434.7,3701.8,942.1,0,14.0,14.0,-12601.0,54.960659,72.637947
1220,Москаленки,Омская область,MOSKALENKI,141140.0,1960081.0,13.9,0.824,625.9,1972682.0,1978466.0,-5784.0,158.0,-5942.0,25790.8,26732.9,30434.7,3701.8,942.1,0,14.0,14.0,-12601.0,54.939468,71.92588
1221,Москаленки,Омская область,MOSKALENKI R,141140.0,1960081.0,13.9,0.824,625.9,1972682.0,1978466.0,-5784.0,158.0,-5942.0,25790.8,26732.9,30434.7,3701.8,942.1,0,14.0,14.0,-12601.0,54.939468,71.92588
1222,Мошково,Новосибирская область,MOSHKOVO,177756.0,2788849.0,15.7,1.038,1084.6,2779555.0,2762237.0,17318.0,2034.0,15284.0,26602.7,30165.0,32862.9,2697.9,3562.3,0,15.6,15.5,9294.0,55.304806,83.611855
1223,Озинки,Саратовская область,OZINKI RP,101240.0,2462950.0,24.3,0.591,655.1,2479260.0,2487529.0,-8269.0,-7705.0,-564.0,21676.6,22609.6,25275.1,2665.5,933.0,0,24.5,24.6,-16310.0,51.198559,49.72654
1224,Ордынское,Новосибирская область,ORDYNSKOYE,177756.0,2788849.0,15.7,1.038,1084.6,2779555.0,2762237.0,17318.0,2034.0,15284.0,26602.7,30165.0,32862.9,2697.9,3562.3,0,15.6,15.5,9294.0,54.366676,81.904022
1225,Таловая,Воронежская область,TALOVAYA,52216.0,2333768.0,44.7,0.305,841.4,2335408.0,2333477.0,1931.0,-10615.0,12546.0,23704.3,25336.9,27971.3,2634.4,1632.6,0,44.7,44.7,-1640.0,51.11541,40.728123
1226,Чегдомын,Хабаровский край,CHEGDOMYN RP,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,0,1.7,1.7,-4992.0,51.134487,133.035553
1227,Черлак,Омская область,CHERLAK,141140.0,1960081.0,13.9,0.824,625.9,1972682.0,1978466.0,-5784.0,158.0,-5942.0,25790.8,26732.9,30434.7,3701.8,942.1,0,14.0,14.0,-12601.0,54.154067,74.797499
1228,Шербакуль,Омская область,SCHERBAKUL,141140.0,1960081.0,13.9,0.824,625.9,1972682.0,1978466.0,-5784.0,158.0,-5942.0,25790.8,26732.9,30434.7,3701.8,942.1,0,14.0,14.0,-12601.0,54.631046,72.392822
1229,Шушенское,Красноярский край,SHUSHENSKOYE,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,53.32782,91.945374
1230,Акша,Забайкальский край,AKSHA,431892.0,1072806.0,2.5,2.522,262.8,1078983.0,1083012.0,-4029.0,2425.0,-6454.0,29763.5,31219.7,35272.2,4052.5,1456.2,0,2.5,2.5,-6177.0,50.280815,113.285149
1231,Аликово,Чувашская Республика,ALIKOVO,18343.0,1231117.0,67.1,0.107,261.6,1235863.0,1236628.0,-765.0,62.0,-827.0,19956.0,21788.9,24333.2,2544.3,1832.9,0,67.4,67.4,-4746.0,55.739376,46.746534
1232,Бабстово,Еврейская автономная область,BABSTOVO,36271.0,162014.0,4.5,0.212,46.9,164217.0,166120.0,-1903.0,-301.0,-1602.0,29638.2,30956.7,35292.5,4335.8,1318.5,0,4.5,4.6,-2203.0,48.121068,132.474928
1233,Базарные Матаки,Республика Татарстан,"BAZ.MATAKI,",67847.0,3894284.0,57.4,0.396,1937.6,3885253.0,3868730.0,16523.0,10643.0,5880.0,27988.3,29299.8,32164.8,2865.0,1311.5,0,57.3,57.0,9031.0,54.903484,49.927549
1234,Бакчар,Томская область,BAKCHAR,314391.0,1078280.0,3.4,1.836,487.0,1078891.0,1076762.0,2129.0,1933.0,196.0,31746.3,34091.3,37857.8,3766.5,2345.0,0,3.4,3.4,-611.0,57.020538,82.066872
1235,Бижбуляк,Республика Башкортостан,BIZHBULYAK,142947.0,4063293.0,28.4,0.835,1344.4,4066972.0,4071064.0,-4092.0,3298.0,-7390.0,24921.8,26899.8,30190.2,3290.4,1978.0,0,28.5,28.5,-3679.0,53.693443,54.268616
1236,Бирофельд,Еврейская автономная область,BIROFELD,36271.0,162014.0,4.5,0.212,46.9,164217.0,166120.0,-1903.0,-301.0,-1602.0,29638.2,30956.7,35292.5,4335.8,1318.5,0,4.5,4.6,-2203.0,48.420949,132.799479
1237,Бичура,Республика Бурятия,BICHURA,351334.0,984511.0,2.8,2.052,199.2,984134.0,982284.0,1850.0,5063.0,-3213.0,28132.0,28659.9,32318.2,3658.3,527.9,0,2.8,2.8,377.0,50.588627,107.599274
1238,Богучаны,Красноярский край,BOGUCHANY,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,58.382816,97.461578
1239,Бондари,Тамбовская область,BONDARI,34462.0,1033552.0,30.0,0.201,311.4,1040327.0,1050295.0,-9968.0,-6547.0,-3421.0,20467.9,22292.5,24008.4,1715.9,1824.6,0,30.2,30.5,-6775.0,52.950284,42.066363
1240,Быково,Московская область,BIKOVO,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.63116,38.076182
1241,Вавож,Удмуртская Республика,VAVOZH,42061.0,1513044.0,36.0,0.246,540.1,1516826.0,1517164.0,-338.0,1822.0,-2160.0,24694.9,25693.6,27628.1,1934.5,998.7,0,36.1,36.1,-3782.0,56.773622,51.934595
1242,Вадинск,Пензенская область,VADINSK,43352.0,1331655.0,30.7,0.253,338.6,1341526.0,1348703.0,-7177.0,-5857.0,-1320.0,22693.0,23548.9,24571.2,1022.3,855.9,0,30.9,31.1,-9871.0,53.689247,43.044308
1243,Валдгейм,Еврейская автономная область,VALDGEIM,36271.0,162014.0,4.5,0.212,46.9,164217.0,166120.0,-1903.0,-301.0,-1602.0,29638.2,30956.7,35292.5,4335.8,1318.5,0,4.5,4.6,-2203.0,48.696099,132.969584
1244,Верхний Мамон,Воронежская область,VERHNY MAMON,52216.0,2333768.0,44.7,0.305,841.4,2335408.0,2333477.0,1931.0,-10615.0,12546.0,23704.3,25336.9,27971.3,2634.4,1632.6,0,44.7,44.7,-1640.0,50.167765,40.39661
1245,Глинищево,Брянская область,GLINISHCHEVO,34857.0,1210982.0,34.7,0.204,285.8,1220530.0,1225741.0,-5211.0,-5678.0,467.0,20909.1,22635.4,24555.8,1920.4,1726.3,0,35.0,35.2,-9548.0,53.303204,34.080036
1246,Донское,Ставропольский край,DONSKOYE,66160.0,2800674.0,42.3,0.386,651.9,2804383.0,2801597.0,2786.0,3523.0,-737.0,22186.8,23665.5,26343.0,2677.5,1478.7,0,42.4,42.3,-3709.0,45.454816,41.975638
1247,Дульдурга,Забайкальский край,S. DULDURGA,431892.0,1072806.0,2.5,2.522,262.8,1078983.0,1083012.0,-4029.0,2425.0,-6454.0,29763.5,31219.7,35272.2,4052.5,1456.2,0,2.5,2.5,-6177.0,50.675007,113.589348
1248,Екатеринославка,Амурская область,YEKATERINOSLAVK,361908.0,798424.0,2.2,2.113,287.6,801752.0,805689.0,-3937.0,-667.0,-3270.0,30422.1,32739.5,37846.5,5107.0,2317.4,0,2.2,2.2,-3328.0,50.371284,129.107193
1249,Ермаковское,Красноярский край,ERMAKOVSKOE,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,53.278046,92.396088
1250,Заброды,Воронежская область,ZABRODY S.,52216.0,2333768.0,44.7,0.305,841.4,2335408.0,2333477.0,1931.0,-10615.0,12546.0,23704.3,25336.9,27971.3,2634.4,1632.6,0,44.7,44.7,-1640.0,50.413799,41.031521
1251,Заплавное,Волгоградская область,ZAPLAVNOE S,112877.0,2521276.0,22.3,0.659,743.3,2535202.0,2545937.0,-10735.0,-6282.0,-4453.0,23229.0,25555.0,28747.7,3192.7,2326.0,0,22.5,22.6,-13926.0,48.704052,45.024113
1252,Ивановка,Амурская область,IVANOVKA,361908.0,798424.0,2.2,2.113,287.6,801752.0,805689.0,-3937.0,-667.0,-3270.0,30422.1,32739.5,37846.5,5107.0,2317.4,0,2.2,2.2,-3328.0,50.358143,128.003128
1253,Иглино,Республика Башкортостан,IGLINO S,142947.0,4063293.0,28.4,0.835,1344.4,4066972.0,4071064.0,-4092.0,3298.0,-7390.0,24921.8,26899.8,30190.2,3290.4,1978.0,0,28.5,28.5,-3679.0,54.82375,56.409981
1254,Кабанск,Республика Бурятия,KABANSK,351334.0,984511.0,2.8,2.052,199.2,984134.0,982284.0,1850.0,5063.0,-3213.0,28132.0,28659.9,32318.2,3658.3,527.9,0,2.8,2.8,377.0,52.055408,106.65432
1255,Кабардинка,Краснодарский край,KABARDINKA S,75485.0,5603420.0,74.2,0.441,2015.9,5570945.0,5513804.0,57141.0,1436.0,55705.0,25233.2,27211.5,30617.1,3405.6,1978.3,0,73.8,73.0,32475.0,44.651572,37.939529
1256,Казинка,Липецкая область,KAZINKA S,24047.0,1150201.0,47.8,0.14,470.2,1156221.0,1156093.0,128.0,-4444.0,4572.0,22976.0,25657.9,28965.8,3307.9,2681.9,0,48.1,48.1,-6020.0,52.073544,38.397511
1257,Камень-Рыболов,Приморский край,KAMEN-RYBOLO,164673.0,1913037.0,11.6,0.962,736.9,1923116.0,1929008.0,-5892.0,-2683.0,-3209.0,33469.3,34856.0,38358.3,3502.3,1386.7,0,11.7,11.7,-10079.0,44.742198,132.04679
1258,Каратузское,Красноярский край,KARATUZSKOE,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,53.600666,92.868996
1259,Кармаскалы,Республика Башкортостан,KARMASKALY S,142947.0,4063293.0,28.4,0.835,1344.4,4066972.0,4071064.0,-4092.0,3298.0,-7390.0,24921.8,26899.8,30190.2,3290.4,1978.0,0,28.5,28.5,-3679.0,54.367451,56.168819
1260,Кижинга,Республика Бурятия,KIZHINGA,351334.0,984511.0,2.8,2.052,199.2,984134.0,982284.0,1850.0,5063.0,-3213.0,28132.0,28659.9,32318.2,3658.3,527.9,0,2.8,2.8,377.0,51.84956,109.913147
1261,Кинель-Черкассы,Самарская область,KINEL-CHERKA,53565.0,3193514.0,59.6,0.313,1275.1,3203679.0,3205975.0,-2296.0,-4277.0,1981.0,25872.2,27594.0,30285.9,2691.9,1721.8,0,59.8,59.9,-10165.0,53.465447,51.475465
1262,Криводановка,Новосибирская область,KRIVODANOVKA,177756.0,2788849.0,15.7,1.038,1084.6,2779555.0,2762237.0,17318.0,2034.0,15284.0,26602.7,30165.0,32862.9,2697.9,3562.3,0,15.6,15.5,9294.0,55.085901,82.644006
1263,Курагино,Красноярский край,KURAGINO,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,53.888092,92.680222
1264,Курагино,Красноярский край,KURAGINO PGT,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,53.888092,92.680222
1265,Курсавка,Ставропольский край,KURSAVKA S,66160.0,2800674.0,42.3,0.386,651.9,2804383.0,2801597.0,2786.0,3523.0,-737.0,22186.8,23665.5,26343.0,2677.5,1478.7,0,42.4,42.3,-3709.0,44.461643,42.508231
1266,Курумкан,Республика Бурятия,KURUMKAN,351334.0,984511.0,2.8,2.052,199.2,984134.0,982284.0,1850.0,5063.0,-3213.0,28132.0,28659.9,32318.2,3658.3,527.9,0,2.8,2.8,377.0,54.326336,110.323257
1267,Лузино,Омская область,LUZINO,141140.0,1960081.0,13.9,0.824,625.9,1972682.0,1978466.0,-5784.0,158.0,-5942.0,25790.8,26732.9,30434.7,3701.8,942.1,0,14.0,14.0,-12601.0,54.948967,73.027802
1268,Молчаново,Томская область,MOLCHANOVO,314391.0,1078280.0,3.4,1.836,487.0,1078891.0,1076762.0,2129.0,1933.0,196.0,31746.3,34091.3,37857.8,3766.5,2345.0,0,3.4,3.4,-611.0,57.581204,83.760596
1269,Моргауши,Чувашская Республика,S. MORGAUSHI,18343.0,1231117.0,67.1,0.107,261.6,1235863.0,1236628.0,-765.0,62.0,-827.0,19956.0,21788.9,24333.2,2544.3,1832.9,0,67.4,67.4,-4746.0,55.964212,46.768778
1270,Мугур-Аксы,Республика Тыва,S. MUGUR-AKS,168604.0,321722.0,1.9,0.985,52.2,318550.0,315637.0,2913.0,4256.0,-1343.0,27289.7,27698.9,30713.3,3014.4,409.2,0,1.9,1.9,3172.0,50.380004,90.441721
1271,Муслюмово,Республика Татарстан,"MUSLYUMOVO,",67847.0,3894284.0,57.4,0.396,1937.6,3885253.0,3868730.0,16523.0,10643.0,5880.0,27988.3,29299.8,32164.8,2865.0,1311.5,0,57.3,57.0,9031.0,55.305926,53.194148
1272,Началово,Астраханская область,NACHALOVO,49024.0,1017514.0,20.8,0.286,338.7,1018866.0,1018626.0,240.0,2010.0,-1770.0,23736.5,24539.6,29138.3,4598.7,803.1,0,20.8,20.8,-1352.0,46.338798,48.194564
1273,Началово,Астраханская область,NACHALOVO S,49024.0,1017514.0,20.8,0.286,338.7,1018866.0,1018626.0,240.0,2010.0,-1770.0,23736.5,24539.6,29138.3,4598.7,803.1,0,20.8,20.8,-1352.0,46.338798,48.194564
1274,Немчиновка,Московская область,NEMCHINOVKA,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.720842,37.366631
1275,Новая Усмань,Воронежская область,NOVAYA USMAN,52216.0,2333768.0,44.7,0.305,841.4,2335408.0,2333477.0,1931.0,-10615.0,12546.0,23704.3,25336.9,27971.3,2634.4,1632.6,0,44.7,44.7,-1640.0,51.614925,39.391047
1276,Новоильинск,Республика Бурятия,NOVOILINSK,351334.0,984511.0,2.8,2.052,199.2,984134.0,982284.0,1850.0,5063.0,-3213.0,28132.0,28659.9,32318.2,3658.3,527.9,0,2.8,2.8,377.0,51.686081,108.705711
1277,Новосёлово,Красноярский край,NOVOSELOVO,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,55.005177,90.967201
1278,Одесское,Омская область,ODESSKOYE,141140.0,1960081.0,13.9,0.824,625.9,1972682.0,1978466.0,-5784.0,158.0,-5942.0,25790.8,26732.9,30434.7,3701.8,942.1,0,14.0,14.0,-12601.0,54.20969,72.965538
1279,Парабель,Томская область,PARABEL,314391.0,1078280.0,3.4,1.836,487.0,1078891.0,1076762.0,2129.0,1933.0,196.0,31746.3,34091.3,37857.8,3766.5,2345.0,0,3.4,3.4,-611.0,58.713741,81.501793
1280,Паратунка,Камчатский край,PARATUNKA,464275.0,315557.0,0.7,2.711,198.1,314729.0,316116.0,-1387.0,418.0,-1805.0,53089.3,56969.6,61739.4,4769.8,3880.3,0,0.7,0.7,828.0,52.962254,158.25441
1281,Пестрецы,Республика Татарстан,PESTRECY,67847.0,3894284.0,57.4,0.396,1937.6,3885253.0,3868730.0,16523.0,10643.0,5880.0,27988.3,29299.8,32164.8,2865.0,1311.5,0,57.3,57.0,9031.0,55.750211,49.657091
1282,Поспелиха,Алтайский край,POSPELIKHA S,167996.0,2350080.0,14.0,0.981,498.8,2365680.0,2376774.0,-11094.0,-4622.0,-6472.0,19209.2,20301.8,22546.1,2244.3,1092.6,0,14.1,14.1,-15600.0,51.991352,81.824982
1283,Саваслейка,Нижегородская область,SAVASLEYKA,76624.0,3234752.0,42.2,0.447,1182.3,3247713.0,3260267.0,-12554.0,-11420.0,-1134.0,24958.7,26727.2,28980.1,2252.9,1768.5,0,42.4,42.5,-12961.0,55.457319,42.318651
1284,Самагалтай,Республика Тыва,SAMAGALTAY,168604.0,321722.0,1.9,0.985,52.2,318550.0,315637.0,2913.0,4256.0,-1343.0,27289.7,27698.9,30713.3,3014.4,409.2,0,1.9,1.9,3172.0,50.599998,95.001846
1285,Сарыг-Сеп,Республика Тыва,SARYG-SEP,168604.0,321722.0,1.9,0.985,52.2,318550.0,315637.0,2913.0,4256.0,-1343.0,27289.7,27698.9,30713.3,3014.4,409.2,0,1.9,1.9,3172.0,51.492626,95.554681
1286,Селихино,Хабаровский край,SELIKHINO S,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,0,1.7,1.7,-4992.0,50.36974,137.507019
1287,Суг-Аксы,Республика Тыва,SUG-AKSI,168604.0,321722.0,1.9,0.985,52.2,318550.0,315637.0,2913.0,4256.0,-1343.0,27289.7,27698.9,30713.3,3014.4,409.2,0,1.9,1.9,3172.0,51.402248,91.278786
1288,Сухобузимское,Красноярский край,SUHOBUZIMSKO,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,56.499875,93.278568
1289,Таштып,Республика Хакасия,TASHTYP,61569.0,537513.0,8.7,0.36,182.4,537668.0,536781.0,887.0,697.0,190.0,29311.5,31815.6,34525.0,2709.4,2504.1,0,8.7,8.7,-155.0,52.79586,89.891724
1290,Тербуны,Липецкая область,TERBUNY,24047.0,1150201.0,47.8,0.14,470.2,1156221.0,1156093.0,128.0,-4444.0,4572.0,22976.0,25657.9,28965.8,3307.9,2681.9,0,48.1,48.1,-6020.0,52.146828,38.278389
